start,mid1,mid2,end,leg1_symbol,leg1_action,leg1_price,leg1_from,leg1_to,leg2_symbol,leg2_action,leg2_price,leg2_from,leg2_to,leg3_symbol,leg3_action,leg3_price,leg3_from,leg3_to
USDT,ILV,USD,USDT,ILV-USDT,BUY,ASK,USDT,ILV,ILV-USD,SELL,BID,ILV,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,ILV,USDT,USDT-USD,SELL,BID,USDT,USD,ILV-USD,BUY,ASK,USD,ILV,ILV-USDT,SELL,BID,ILV,USDT
USDT,IMX,EUR,USDT,IMX-USDT,BUY,ASK,USDT,IMX,IMX-EUR,SELL,BID,IMX,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,IMX,USDT,USDT-EUR,SELL,BID,USDT,EUR,IMX-EUR,BUY,ASK,EUR,IMX,IMX-USDT,SELL,BID,IMX,USDT
USDT,IMX,USD,USDT,IMX-USDT,BUY,ASK,USDT,IMX,IMX-USD,SELL,BID,IMX,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,IMX,USDT,USDT-USD,SELL,BID,USDT,USD,IMX-USD,BUY,ASK,USD,IMX,IMX-USDT,SELL,BID,IMX,USDT
USDT,USDC,INJ,USDT,USDC-USDT,BUY,ASK,USDT,USDC,INJ-USDC,BUY,ASK,USDC,INJ,INJ-USDT,SELL,BID,INJ,USDT
USDT,INJ,USDC,USDT,INJ-USDT,BUY,ASK,USDT,INJ,INJ-USDC,SELL,BID,INJ,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,INJ,EUR,USDT,INJ-USDT,BUY,ASK,USDT,INJ,INJ-EUR,SELL,BID,INJ,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,INJ,USDT,USDT-EUR,SELL,BID,USDT,EUR,INJ-EUR,BUY,ASK,EUR,INJ,INJ-USDT,SELL,BID,INJ,USDT
USDT,IOST,USD,USDT,IOST-USDT,BUY,ASK,USDT,IOST,IOST-USD,SELL,BID,IOST,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,IOST,USDT,USDT-USD,SELL,BID,USDT,USD,IOST-USD,BUY,ASK,USD,IOST,IOST-USDT,SELL,BID,IOST,USDT
USDT,USDC,IOTA,USDT,USDC-USDT,BUY,ASK,USDT,USDC,IOTA-USDC,BUY,ASK,USDC,IOTA,IOTA-USDT,SELL,BID,IOTA,USDT
USDT,IOTA,USDC,USDT,IOTA-USDT,BUY,ASK,USDT,IOTA,IOTA-USDC,SELL,BID,IOTA,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,IOTA,USD,USDT,IOTA-USDT,BUY,ASK,USDT,IOTA,IOTA-USD,SELL,BID,IOTA,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,IOTA,USDT,USDT-USD,SELL,BID,USDT,USD,IOTA-USD,BUY,ASK,USD,IOTA,IOTA-USDT,SELL,BID,IOTA,USDT
USDT,USDC,IP,USDT,USDC-USDT,BUY,ASK,USDT,USDC,IP-USDC,BUY,ASK,USDC,IP,IP-USDT,SELL,BID,IP,USDT
USDT,IP,USDC,USDT,IP-USDT,BUY,ASK,USDT,IP,IP-USDC,SELL,BID,IP,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,IP,USD,USDT,IP-USDT,BUY,ASK,USDT,IP,IP-USD,SELL,BID,IP,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,IP,USDT,USDT-USD,SELL,BID,USDT,USD,IP-USD,BUY,ASK,USD,IP,IP-USDT,SELL,BID,IP,USDT
USDT,JOE,USD,USDT,JOE-USDT,BUY,ASK,USDT,JOE,JOE-USD,SELL,BID,JOE,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,JOE,USDT,USDT-USD,SELL,BID,USDT,USD,JOE-USD,BUY,ASK,USD,JOE,JOE-USDT,SELL,BID,JOE,USDT
USDT,JTO,EUR,USDT,JTO-USDT,BUY,ASK,USDT,JTO,JTO-EUR,SELL,BID,JTO,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,JTO,USDT,USDT-EUR,SELL,BID,USDT,EUR,JTO-EUR,BUY,ASK,EUR,JTO,JTO-USDT,SELL,BID,JTO,USDT
USDT,JTO,USD,USDT,JTO-USDT,BUY,ASK,USDT,JTO,JTO-USD,SELL,BID,JTO,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,JTO,USDT,USDT-USD,SELL,BID,USDT,USD,JTO-USD,BUY,ASK,USD,JTO,JTO-USDT,SELL,BID,JTO,USDT
USDT,JUP,USD,USDT,JUP-USDT,BUY,ASK,USDT,JUP,JUP-USD,SELL,BID,JUP,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,JUP,USDT,USDT-USD,SELL,BID,USDT,USD,JUP-USD,BUY,ASK,USD,JUP,JUP-USDT,SELL,BID,JUP,USDT
USDT,KAIA,USD,USDT,KAIA-USDT,BUY,ASK,USDT,KAIA,KAIA-USD,SELL,BID,KAIA,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,KAIA,USDT,USDT-USD,SELL,BID,USDT,USD,KAIA-USD,BUY,ASK,USD,KAIA,KAIA-USDT,SELL,BID,KAIA,USDT
USDT,KAITO,USD,USDT,KAITO-USDT,BUY,ASK,USDT,KAITO,KAITO-USD,SELL,BID,KAITO,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,KAITO,USDT,USDT-USD,SELL,BID,USDT,USD,KAITO-USD,BUY,ASK,USD,KAITO,KAITO-USDT,SELL,BID,KAITO,USDT
USDT,KITE,USD,USDT,KITE-USDT,BUY,ASK,USDT,KITE,KITE-USD,SELL,BID,KITE,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,KITE,USDT,USDT-USD,SELL,BID,USDT,USD,KITE-USD,BUY,ASK,USD,KITE,KITE-USDT,SELL,BID,KITE,USDT
USDT,KMNO,USD,USDT,KMNO-USDT,BUY,ASK,USDT,KMNO,KMNO-USD,SELL,BID,KMNO,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,KMNO,USDT,USDT-USD,SELL,BID,USDT,USD,KMNO-USD,BUY,ASK,USD,KMNO,KMNO-USDT,SELL,BID,KMNO,USDT
USDT,KNC,USD,USDT,KNC-USDT,BUY,ASK,USDT,KNC,KNC-USD,SELL,BID,KNC,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,KNC,USDT,USDT-USD,SELL,BID,USDT,USD,KNC-USD,BUY,ASK,USD,KNC,KNC-USDT,SELL,BID,KNC,USDT
USDT,KSM,USD,USDT,KSM-USDT,BUY,ASK,USDT,KSM,KSM-USD,SELL,BID,KSM,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,KSM,USDT,USDT-USD,SELL,BID,USDT,USD,KSM-USD,BUY,ASK,USD,KSM,KSM-USDT,SELL,BID,KSM,USDT
USDT,LAT,USD,USDT,LAT-USDT,BUY,ASK,USDT,LAT,LAT-USD,SELL,BID,LAT,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,LAT,USDT,USDT-USD,SELL,BID,USDT,USD,LAT-USD,BUY,ASK,USD,LAT,LAT-USDT,SELL,BID,LAT,USDT
USDT,LAYER,USD,USDT,LAYER-USDT,BUY,ASK,USDT,LAYER,LAYER-USD,SELL,BID,LAYER,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,LAYER,USDT,USDT-USD,SELL,BID,USDT,USD,LAYER-USD,BUY,ASK,USD,LAYER,LAYER-USDT,SELL,BID,LAYER,USDT
USDT,LDO,EUR,USDT,LDO-USDT,BUY,ASK,USDT,LDO,LDO-EUR,SELL,BID,LDO,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,LDO,USDT,USDT-EUR,SELL,BID,USDT,EUR,LDO-EUR,BUY,ASK,EUR,LDO,LDO-USDT,SELL,BID,LDO,USDT
USDT,LDO,USD,USDT,LDO-USDT,BUY,ASK,USDT,LDO,LDO-USD,SELL,BID,LDO,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,LDO,USDT,USDT-USD,SELL,BID,USDT,USD,LDO-USD,BUY,ASK,USD,LDO,LDO-USDT,SELL,BID,LDO,USDT
USDT,LEO,USD,USDT,LEO-USDT,BUY,ASK,USDT,LEO,LEO-USD,SELL,BID,LEO,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,LEO,USDT,USDT-USD,SELL,BID,USDT,USD,LEO-USD,BUY,ASK,USD,LEO,LEO-USDT,SELL,BID,LEO,USDT
USDT,LINEA,USD,USDT,LINEA-USDT,BUY,ASK,USDT,LINEA,LINEA-USD,SELL,BID,LINEA,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,LINEA,USDT,USDT-USD,SELL,BID,USDT,USD,LINEA-USD,BUY,ASK,USD,LINEA,LINEA-USDT,SELL,BID,LINEA,USDT
USDT,USDC,LINK,USDT,USDC-USDT,BUY,ASK,USDT,USDC,LINK-USDC,BUY,ASK,USDC,LINK,LINK-USDT,SELL,BID,LINK,USDT
USDT,LINK,USDC,USDT,LINK-USDT,BUY,ASK,USDT,LINK,LINK-USDC,SELL,BID,LINK,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,LINK,EUR,USDT,LINK-USDT,BUY,ASK,USDT,LINK,LINK-EUR,SELL,BID,LINK,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,LINK,USDT,USDT-EUR,SELL,BID,USDT,EUR,LINK-EUR,BUY,ASK,EUR,LINK,LINK-USDT,SELL,BID,LINK,USDT
USDT,LINK,USD,USDT,LINK-USDT,BUY,ASK,USDT,LINK,LINK-USD,SELL,BID,LINK,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,LINK,USDT,USDT-USD,SELL,BID,USDT,USD,LINK-USD,BUY,ASK,USD,LINK,LINK-USDT,SELL,BID,LINK,USDT
USDT,LPT,USD,USDT,LPT-USDT,BUY,ASK,USDT,LPT,LPT-USD,SELL,BID,LPT,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,LPT,USDT,USDT-USD,SELL,BID,USDT,USD,LPT-USD,BUY,ASK,USD,LPT,LPT-USDT,SELL,BID,LPT,USDT
USDT,LQTY,USD,USDT,LQTY-USDT,BUY,ASK,USDT,LQTY,LQTY-USD,SELL,BID,LQTY,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,LQTY,USDT,USDT-USD,SELL,BID,USDT,USD,LQTY-USD,BUY,ASK,USD,LQTY,LQTY-USDT,SELL,BID,LQTY,USDT
USDT,LRC,USD,USDT,LRC-USDT,BUY,ASK,USDT,LRC,LRC-USD,SELL,BID,LRC,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,LRC,USDT,USDT-USD,SELL,BID,USDT,USD,LRC-USD,BUY,ASK,USD,LRC,LRC-USDT,SELL,BID,LRC,USDT
USDT,LSK,USD,USDT,LSK-USDT,BUY,ASK,USDT,LSK,LSK-USD,SELL,BID,LSK,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,LSK,USDT,USDT-USD,SELL,BID,USDT,USD,LSK-USD,BUY,ASK,USD,LSK,LSK-USDT,SELL,BID,LSK,USDT
USDT,USDC,LTC,USDT,USDC-USDT,BUY,ASK,USDT,USDC,LTC-USDC,BUY,ASK,USDC,LTC,LTC-USDT,SELL,BID,LTC,USDT
USDT,LTC,USDC,USDT,LTC-USDT,BUY,ASK,USDT,LTC,LTC-USDC,SELL,BID,LTC,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,LTC,EUR,USDT,LTC-USDT,BUY,ASK,USDT,LTC,LTC-EUR,SELL,BID,LTC,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,LTC,USDT,USDT-EUR,SELL,BID,USDT,EUR,LTC-EUR,BUY,ASK,EUR,LTC,LTC-USDT,SELL,BID,LTC,USDT
USDT,LTC,USD,USDT,LTC-USDT,BUY,ASK,USDT,LTC,LTC-USD,SELL,BID,LTC,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,LTC,USDT,USDT-USD,SELL,BID,USDT,USD,LTC-USD,BUY,ASK,USD,LTC,LTC-USDT,SELL,BID,LTC,USDT
USDT,LUNA,USD,USDT,LUNA-USDT,BUY,ASK,USDT,LUNA,LUNA-USD,SELL,BID,LUNA,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,LUNA,USDT,USDT-USD,SELL,BID,USDT,USD,LUNA-USD,BUY,ASK,USD,LUNA,LUNA-USDT,SELL,BID,LUNA,USDT
USDT,MAGIC,USD,USDT,MAGIC-USDT,BUY,ASK,USDT,MAGIC,MAGIC-USD,SELL,BID,MAGIC,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MAGIC,USDT,USDT-USD,SELL,BID,USDT,USD,MAGIC-USD,BUY,ASK,USD,MAGIC,MAGIC-USDT,SELL,BID,MAGIC,USDT
USDT,MAJOR,USD,USDT,MAJOR-USDT,BUY,ASK,USDT,MAJOR,MAJOR-USD,SELL,BID,MAJOR,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MAJOR,USDT,USDT-USD,SELL,BID,USDT,USD,MAJOR-USD,BUY,ASK,USD,MAJOR,MAJOR-USDT,SELL,BID,MAJOR,USDT
USDT,MANA,EUR,USDT,MANA-USDT,BUY,ASK,USDT,MANA,MANA-EUR,SELL,BID,MANA,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,MANA,USDT,USDT-EUR,SELL,BID,USDT,EUR,MANA-EUR,BUY,ASK,EUR,MANA,MANA-USDT,SELL,BID,MANA,USDT
USDT,MANA,USD,USDT,MANA-USDT,BUY,ASK,USDT,MANA,MANA-USD,SELL,BID,MANA,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MANA,USDT,USDT-USD,SELL,BID,USDT,USD,MANA-USD,BUY,ASK,USD,MANA,MANA-USDT,SELL,BID,MANA,USDT
USDT,MASK,USD,USDT,MASK-USDT,BUY,ASK,USDT,MASK,MASK-USD,SELL,BID,MASK,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MASK,USDT,USDT-USD,SELL,BID,USDT,USD,MASK-USD,BUY,ASK,USD,MASK,MASK-USDT,SELL,BID,MASK,USDT
USDT,ME,USD,USDT,ME-USDT,BUY,ASK,USDT,ME,ME-USD,SELL,BID,ME,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,ME,USDT,USDT-USD,SELL,BID,USDT,USD,ME-USD,BUY,ASK,USD,ME,ME-USDT,SELL,BID,ME,USDT
USDT,MEME,USD,USDT,MEME-USDT,BUY,ASK,USDT,MEME,MEME-USD,SELL,BID,MEME,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MEME,USDT,USDT-USD,SELL,BID,USDT,USD,MEME-USD,BUY,ASK,USD,MEME,MEME-USDT,SELL,BID,MEME,USDT
USDT,MEMEFI,USD,USDT,MEMEFI-USDT,BUY,ASK,USDT,MEMEFI,MEMEFI-USD,SELL,BID,MEMEFI,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MEMEFI,USDT,USDT-USD,SELL,BID,USDT,USD,MEMEFI-USD,BUY,ASK,USD,MEMEFI,MEMEFI-USDT,SELL,BID,MEMEFI,USDT
USDT,MENGO,USD,USDT,MENGO-USDT,BUY,ASK,USDT,MENGO,MENGO-USD,SELL,BID,MENGO,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MENGO,USDT,USDT-USD,SELL,BID,USDT,USD,MENGO-USD,BUY,ASK,USD,MENGO,MENGO-USDT,SELL,BID,MENGO,USDT
USDT,MERL,USD,USDT,MERL-USDT,BUY,ASK,USDT,MERL,MERL-USD,SELL,BID,MERL,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MERL,USDT,USDT-USD,SELL,BID,USDT,USD,MERL-USD,BUY,ASK,USD,MERL,MERL-USDT,SELL,BID,MERL,USDT
USDT,MET,USD,USDT,MET-USDT,BUY,ASK,USDT,MET,MET-USD,SELL,BID,MET,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MET,USDT,USDT-USD,SELL,BID,USDT,USD,MET-USD,BUY,ASK,USD,MET,MET-USDT,SELL,BID,MET,USDT
USDT,METIS,USD,USDT,METIS-USDT,BUY,ASK,USDT,METIS,METIS-USD,SELL,BID,METIS,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,METIS,USDT,USDT-USD,SELL,BID,USDT,USD,METIS-USD,BUY,ASK,USD,METIS,METIS-USDT,SELL,BID,METIS,USDT
USDT,MEW,USD,USDT,MEW-USDT,BUY,ASK,USDT,MEW,MEW-USD,SELL,BID,MEW,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MEW,USDT,USDT-USD,SELL,BID,USDT,USD,MEW-USD,BUY,ASK,USD,MEW,MEW-USDT,SELL,BID,MEW,USDT
USDT,MINA,EUR,USDT,MINA-USDT,BUY,ASK,USDT,MINA,MINA-EUR,SELL,BID,MINA,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,MINA,USDT,USDT-EUR,SELL,BID,USDT,EUR,MINA-EUR,BUY,ASK,EUR,MINA,MINA-USDT,SELL,BID,MINA,USDT
USDT,MINA,USD,USDT,MINA-USDT,BUY,ASK,USDT,MINA,MINA-USD,SELL,BID,MINA,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MINA,USDT,USDT-USD,SELL,BID,USDT,USD,MINA-USD,BUY,ASK,USD,MINA,MINA-USDT,SELL,BID,MINA,USDT
USDT,MMT,USD,USDT,MMT-USDT,BUY,ASK,USDT,MMT,MMT-USD,SELL,BID,MMT,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MMT,USDT,USDT-USD,SELL,BID,USDT,USD,MMT-USD,BUY,ASK,USD,MMT,MMT-USDT,SELL,BID,MMT,USDT
USDT,MOODENG,USD,USDT,MOODENG-USDT,BUY,ASK,USDT,MOODENG,MOODENG-USD,SELL,BID,MOODENG,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MOODENG,USDT,USDT-USD,SELL,BID,USDT,USD,MOODENG-USD,BUY,ASK,USD,MOODENG,MOODENG-USDT,SELL,BID,MOODENG,USDT
USDT,MORPHO,USD,USDT,MORPHO-USDT,BUY,ASK,USDT,MORPHO,MORPHO-USD,SELL,BID,MORPHO,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MORPHO,USDT,USDT-USD,SELL,BID,USDT,USD,MORPHO-USD,BUY,ASK,USD,MORPHO,MORPHO-USDT,SELL,BID,MORPHO,USDT
USDT,MOVE,USD,USDT,MOVE-USDT,BUY,ASK,USDT,MOVE,MOVE-USD,SELL,BID,MOVE,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,MOVE,USDT,USDT-USD,SELL,BID,USDT,USD,MOVE-USD,BUY,ASK,USD,MOVE,MOVE-USDT,SELL,BID,MOVE,USDT
USDT,NAVX,USD,USDT,NAVX-USDT,BUY,ASK,USDT,NAVX,NAVX-USD,SELL,BID,NAVX,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,NAVX,USDT,USDT-USD,SELL,BID,USDT,USD,NAVX-USD,BUY,ASK,USD,NAVX,NAVX-USDT,SELL,BID,NAVX,USDT
USDT,NEAR,USD,USDT,NEAR-USDT,BUY,ASK,USDT,NEAR,NEAR-USD,SELL,BID,NEAR,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,NEAR,USDT,USDT-USD,SELL,BID,USDT,USD,NEAR-USD,BUY,ASK,USD,NEAR,NEAR-USDT,SELL,BID,NEAR,USDT
USDT,NEIRO,USD,USDT,NEIRO-USDT,BUY,ASK,USDT,NEIRO,NEIRO-USD,SELL,BID,NEIRO,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,NEIRO,USDT,USDT-USD,SELL,BID,USDT,USD,NEIRO-USD,BUY,ASK,USD,NEIRO,NEIRO-USDT,SELL,BID,NEIRO,USDT
USDT,USDC,NEO,USDT,USDC-USDT,BUY,ASK,USDT,USDC,NEO-USDC,BUY,ASK,USDC,NEO,NEO-USDT,SELL,BID,NEO,USDT
USDT,NEO,USDC,USDT,NEO-USDT,BUY,ASK,USDT,NEO,NEO-USDC,SELL,BID,NEO,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,NEO,EUR,USDT,NEO-USDT,BUY,ASK,USDT,NEO,NEO-EUR,SELL,BID,NEO,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,NEO,USDT,USDT-EUR,SELL,BID,USDT,EUR,NEO-EUR,BUY,ASK,EUR,NEO,NEO-USDT,SELL,BID,NEO,USDT
USDT,NEO,USD,USDT,NEO-USDT,BUY,ASK,USDT,NEO,NEO-USD,SELL,BID,NEO,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,NEO,USDT,USDT-USD,SELL,BID,USDT,USD,NEO-USD,BUY,ASK,USD,NEO,NEO-USDT,SELL,BID,NEO,USDT
USDT,NIGHT,USD,USDT,NIGHT-USDT,BUY,ASK,USDT,NIGHT,NIGHT-USD,SELL,BID,NIGHT,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,NIGHT,USDT,USDT-USD,SELL,BID,USDT,USD,NIGHT-USD,BUY,ASK,USD,NIGHT,NIGHT-USDT,SELL,BID,NIGHT,USDT
USDT,NMR,USD,USDT,NMR-USDT,BUY,ASK,USDT,NMR,NMR-USD,SELL,BID,NMR,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,NMR,USDT,USDT-USD,SELL,BID,USDT,USD,NMR-USD,BUY,ASK,USD,NMR,NMR-USDT,SELL,BID,NMR,USDT
USDT,NOT,USD,USDT,NOT-USDT,BUY,ASK,USDT,NOT,NOT-USD,SELL,BID,NOT,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,NOT,USDT,USDT-USD,SELL,BID,USDT,USD,NOT-USD,BUY,ASK,USD,NOT,NOT-USDT,SELL,BID,NOT,USDT
USDT,BTC,OKB,USDT,BTC-USDT,BUY,ASK,USDT,BTC,OKB-BTC,BUY,ASK,BTC,OKB,OKB-USDT,SELL,BID,OKB,USDT
USDT,OKB,BTC,USDT,OKB-USDT,BUY,ASK,USDT,OKB,OKB-BTC,SELL,BID,OKB,BTC,BTC-USDT,SELL,BID,BTC,USDT
USDT,SOL,OKSOL,USDT,SOL-USDT,BUY,ASK,USDT,SOL,OKSOL-SOL,BUY,ASK,SOL,OKSOL,OKSOL-USDT,SELL,BID,OKSOL,USDT
USDT,OKSOL,SOL,USDT,OKSOL-USDT,BUY,ASK,USDT,OKSOL,OKSOL-SOL,SELL,BID,OKSOL,SOL,SOL-USDT,SELL,BID,SOL,USDT
USDT,OL,USD,USDT,OL-USDT,BUY,ASK,USDT,OL,OL-USD,SELL,BID,OL,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,OL,USDT,USDT-USD,SELL,BID,USDT,USD,OL-USD,BUY,ASK,USD,OL,OL-USDT,SELL,BID,OL,USDT
USDT,OM,USD,USDT,OM-USDT,BUY,ASK,USDT,OM,OM-USD,SELL,BID,OM,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,OM,USDT,USDT-USD,SELL,BID,USDT,USD,OM-USD,BUY,ASK,USD,OM,OM-USDT,SELL,BID,OM,USDT
USDT,OMI,USD,USDT,OMI-USDT,BUY,ASK,USDT,OMI,OMI-USD,SELL,BID,OMI,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,OMI,USDT,USDT-USD,SELL,BID,USDT,USD,OMI-USD,BUY,ASK,USD,OMI,OMI-USDT,SELL,BID,OMI,USDT
USDT,ONDO,USD,USDT,ONDO-USDT,BUY,ASK,USDT,ONDO,ONDO-USD,SELL,BID,ONDO,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,ONDO,USDT,USDT-USD,SELL,BID,USDT,USD,ONDO-USD,BUY,ASK,USD,ONDO,ONDO-USDT,SELL,BID,ONDO,USDT
USDT,ONE,USD,USDT,ONE-USDT,BUY,ASK,USDT,ONE,ONE-USD,SELL,BID,ONE,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,ONE,USDT,USDT-USD,SELL,BID,USDT,USD,ONE-USD,BUY,ASK,USD,ONE,ONE-USDT,SELL,BID,ONE,USDT
USDT,ONT,USD,USDT,ONT-USDT,BUY,ASK,USDT,ONT,ONT-USD,SELL,BID,ONT,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,ONT,USDT,USDT-USD,SELL,BID,USDT,USD,ONT-USD,BUY,ASK,USD,ONT,ONT-USDT,SELL,BID,ONT,USDT
USDT,OP,EUR,USDT,OP-USDT,BUY,ASK,USDT,OP,OP-EUR,SELL,BID,OP,EUR,USDT-EUR,BUY,ASK,EUR,USDT
USDT,EUR,OP,USDT,USDT-EUR,SELL,BID,USDT,EUR,OP-EUR,BUY,ASK,EUR,OP,OP-USDT,SELL,BID,OP,USDT
USDT,OP,USD,USDT,OP-USDT,BUY,ASK,USDT,OP,OP-USD,SELL,BID,OP,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,OP,USDT,USDT-USD,SELL,BID,USDT,USD,OP-USD,BUY,ASK,USD,OP,OP-USDT,SELL,BID,OP,USDT
USDT,ORBS,USD,USDT,ORBS-USDT,BUY,ASK,USDT,ORBS,ORBS-USD,SELL,BID,ORBS,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,ORBS,USDT,USDT-USD,SELL,BID,USDT,USD,ORBS-USD,BUY,ASK,USD,ORBS,ORBS-USDT,SELL,BID,ORBS,USDT
USDT,ORDI,USD,USDT,ORDI-USDT,BUY,ASK,USDT,ORDI,ORDI-USD,SELL,BID,ORDI,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,ORDI,USDT,USDT-USD,SELL,BID,USDT,USD,ORDI-USD,BUY,ASK,USD,ORDI,ORDI-USDT,SELL,BID,ORDI,USDT
USDT,PARTI,USD,USDT,PARTI-USDT,BUY,ASK,USDT,PARTI,PARTI-USD,SELL,BID,PARTI,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PARTI,USDT,USDT-USD,SELL,BID,USDT,USD,PARTI-USD,BUY,ASK,USD,PARTI,PARTI-USDT,SELL,BID,PARTI,USDT
USDT,PAXG,USD,USDT,PAXG-USDT,BUY,ASK,USDT,PAXG,PAXG-USD,SELL,BID,PAXG,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PAXG,USDT,USDT-USD,SELL,BID,USDT,USD,PAXG-USD,BUY,ASK,USD,PAXG,PAXG-USDT,SELL,BID,PAXG,USDT
USDT,PENDLE,USD,USDT,PENDLE-USDT,BUY,ASK,USDT,PENDLE,PENDLE-USD,SELL,BID,PENDLE,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PENDLE,USDT,USDT-USD,SELL,BID,USDT,USD,PENDLE-USD,BUY,ASK,USD,PENDLE,PENDLE-USDT,SELL,BID,PENDLE,USDT
USDT,USDC,PENGU,USDT,USDC-USDT,BUY,ASK,USDT,USDC,PENGU-USDC,BUY,ASK,USDC,PENGU,PENGU-USDT,SELL,BID,PENGU,USDT
USDT,PENGU,USDC,USDT,PENGU-USDT,BUY,ASK,USDT,PENGU,PENGU-USDC,SELL,BID,PENGU,USDC,USDC-USDT,SELL,BID,USDC,USDT
USDT,PENGU,USD,USDT,PENGU-USDT,BUY,ASK,USDT,PENGU,PENGU-USD,SELL,BID,PENGU,USD,USDT-USD,BUY,ASK,USD,USDT
USDT,USD,PENGU,USDT,USDT-USD,SELL,BID,USDT,USD,PENGU-USD,BUY,ASK,USD,PENGU,PENGU-USDT,SELL,BID,PENGU,USDT
