start,mid1,mid2,end,leg1_symbol,leg1_action,leg1_price,leg1_from,leg1_to,leg2_symbol,leg2_action,leg2_price,leg2_from,leg2_to,leg3_symbol,leg3_action,leg3_price,leg3_from,leg3_to,start_amt,end_amt,fail_reason,leg1_lot_sz,leg2_lot_sz,leg3_lot_sz,leg1_min_sz,leg2_min_sz,leg3_min_sz,leg1_tick_sz,leg2_tick_sz,leg3_tick_sz,leg1_max_mkt_amt,leg2_max_mkt_amt,leg3_max_mkt_amt,leg1_max_mkt_sz,leg2_max_mkt_sz,leg3_max_mkt_sz
USDT,USD,CRV,USDT,USDT-USD,SELL,BID,USDT,USD,CRV-USD,BUY,ASK,USD,CRV,CRV-USDT,SELL,BID,CRV,USDT,25.00000000,24.99713180,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.0001,0.0001,370000,6600,1000000,1000000,1000000,1000000
USDT,CSPR,USD,USDT,CSPR-USDT,BUY,ASK,USDT,CSPR,CSPR-USD,SELL,BID,CSPR,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.88630000,,0.000001,0.000001,0.0001,100,100,1,0.000001,0.000001,0.0001,7400,1000,370000,1000000,999999,1000000
USDT,USD,CSPR,USDT,USDT-USD,SELL,BID,USDT,USD,CSPR-USD,BUY,ASK,USD,CSPR,CSPR-USDT,SELL,BID,CSPR,USDT,25.00000000,24.81450842,,0.0001,0.000001,0.000001,1,100,100,0.0001,0.000001,0.000001,370000,1000,7400,1000000,999999,1000000
USDT,CTC,USD,USDT,CTC-USDT,BUY,ASK,USDT,CTC,CTC-USD,SELL,BID,CTC,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.90220000,,0.000001,0.000001,0.0001,1,1,1,0.0001,0.0001,0.0001,9900,1200,370000,1000000,1000000,1000000
USDT,USD,CTC,USDT,USDT-USD,SELL,BID,USDT,USD,CTC-USD,BUY,ASK,USD,CTC,CTC-USDT,SELL,BID,CTC,USDT,25.00000000,24.86624000,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.0001,0.0001,370000,1200,9900,1000000,1000000,1000000
USDT,CVC,USD,USDT,CVC-USDT,BUY,ASK,USDT,CVC,CVC-USD,SELL,BID,CVC,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.88590000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1000,370000,1000000,1000000,1000000
USDT,USD,CVC,USDT,USDT-USD,SELL,BID,USDT,USD,CVC-USD,BUY,ASK,USD,CVC,CVC-USDT,SELL,BID,CVC,USDT,25.00000000,24.82094466,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,370000,1000,1000000,1000000,1000000,1000000
USDT,CVX,USD,USDT,CVX-USDT,BUY,ASK,USDT,CVX,CVX-USD,SELL,BID,CVX,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.93480000,,0.000001,0.000001,0.0001,1,1,1,0.001,0.001,0.0001,1000000,1200,370000,1000000,1000000,1000000
USDT,USD,CVX,USDT,USDT-USD,SELL,BID,USDT,USD,CVX-USD,BUY,ASK,USD,CVX,CVX-USDT,SELL,BID,CVX,USDT,25.00000000,24.93204956,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.001,0.001,370000,1200,1000000,1000000,1000000,1000000
USDT,CXT,USD,USDT,CXT-USDT,BUY,ASK,USDT,CXT,CXT-USD,SELL,BID,CXT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.69010000,,0.01,0.01,0.0001,10,10,1,0.000001,0.000001,0.0001,1900,1000,370000,1000000,1000000,1000000
USDT,USD,CXT,USDT,USDT-USD,SELL,BID,USDT,USD,CXT-USD,BUY,ASK,USD,CXT,CXT-USDT,SELL,BID,CXT,USDT,25.00000000,24.71241252,,0.0001,0.01,0.01,1,10,10,0.0001,0.000001,0.000001,370000,1000,1900,1000000,1000000,1000000
USDT,DAI,USD,USDT,DAI-USDT,BUY,ASK,USDT,DAI,DAI-USD,SELL,BID,DAI,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.99250000,,0.000001,0.000001,0.0001,1,1,1,0.0001,0.0001,0.0001,42000,6500,370000,1000000,1000000,1000000
USDT,USD,DAI,USDT,USDT-USD,SELL,BID,USDT,USD,DAI-USD,BUY,ASK,USD,DAI,DAI-USDT,SELL,BID,DAI,USDT,25.00000000,24.97501826,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.0001,0.0001,370000,6500,42000,1000000,1000000,1000000
USDT,DAO,USD,USDT,DAO-USDT,BUY,ASK,USDT,DAO,DAO-USD,SELL,BID,DAO,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.87760000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,2300,1000,370000,1000000,1000000,1000000
USDT,USD,DAO,USDT,USDT-USD,SELL,BID,USDT,USD,DAO-USD,BUY,ASK,USD,DAO,DAO-USDT,SELL,BID,DAO,USDT,25.00000000,24.80340791,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,370000,1000,2300,1000000,1000000,1000000
USDT,DASH,USD,USDT,DASH-USDT,BUY,ASK,USDT,DASH,DASH-USD,SELL,BID,DASH,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.94040000,,0.0001,0.0001,0.0001,0.1,0.1,1,0.01,0.01,0.0001,1000000,1000000,370000,1000000,1000000,1000000
USDT,USD,DASH,USDT,USDT-USD,SELL,BID,USDT,USD,DASH-USD,BUY,ASK,USD,DASH,DASH-USDT,SELL,BID,DASH,USDT,25.00000000,24.93236400,,0.0001,0.0001,0.0001,1,0.1,0.1,0.0001,0.01,0.01,370000,1000000,1000000,1000000,1000000,1000000
USDT,DEGEN,USD,USDT,DEGEN-USDT,BUY,ASK,USDT,DEGEN,DEGEN-USD,SELL,BID,DEGEN,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.92740000,,1,1,0.0001,100,1000,1,0.000001,0.000001,0.0001,1000000,1700,370000,1000000,1000000,1000000
USDT,USD,DEGEN,USDT,USDT-USD,SELL,BID,USDT,USD,DEGEN-USD,BUY,ASK,USD,DEGEN,DEGEN-USDT,SELL,BID,DEGEN,USDT,25.00000000,24.91005600,,0.0001,1,1,1,1000,100,0.0001,0.000001,0.000001,370000,1700,1000000,1000000,1000000,1000000
USDT,DGB,USD,USDT,DGB-USDT,BUY,ASK,USDT,DGB,DGB-USD,SELL,BID,DGB,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.88460000,,0.000001,0.000001,0.0001,100,100,1,0.000001,0.000001,0.0001,1900,1000,370000,1000000,999999,1000000
USDT,USD,DGB,USDT,USDT-USD,SELL,BID,USDT,USD,DGB-USD,BUY,ASK,USD,DGB,DGB-USDT,SELL,BID,DGB,USDT,25.00000000,24.83690179,,0.0001,0.000001,0.000001,1,100,100,0.0001,0.000001,0.000001,370000,1000,1900,1000000,999999,1000000
USDT,USDC,DOGE,USDT,USDC-USDT,BUY,ASK,USDT,USDC,DOGE-USDC,BUY,ASK,USDC,DOGE,DOGE-USDT,SELL,BID,DOGE,USDT,25.00000000,24.99739567,,0.000001,0.01,0.000001,1,10,10,0.0001,0.00001,0.00001,1000000,10000,1000000,1000000,1000000,1000000
USDT,DOGE,USDC,USDT,DOGE-USDT,BUY,ASK,USDT,DOGE,DOGE-USDC,SELL,BID,DOGE,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,24.99540037,,0.000001,0.01,0.000001,10,10,1,0.00001,0.00001,0.0001,1000000,10000,1000000,1000000,1000000,1000000
USDT,DOGE,EUR,USDT,DOGE-USDT,BUY,ASK,USDT,DOGE,DOGE-EUR,SELL,BID,DOGE,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.99660000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,8000,150000,1000000,1000000,1000000
USDT,EUR,DOGE,USDT,USDT-EUR,SELL,BID,USDT,EUR,DOGE-EUR,BUY,ASK,EUR,DOGE,DOGE-USDT,SELL,BID,DOGE,USDT,25.00000000,24.99042518,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,150000,8000,1000000,1000000,1000000,1000000
USDT,DOGE,USD,USDT,DOGE-USDT,BUY,ASK,USDT,DOGE,DOGE-USD,SELL,BID,DOGE,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.99990000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,26000,370000,1000000,1000000,1000000
USDT,USD,DOGE,USDT,USDT-USD,SELL,BID,USDT,USD,DOGE-USD,BUY,ASK,USD,DOGE,DOGE-USDT,SELL,BID,DOGE,USDT,25.00000000,24.99379579,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,370000,26000,1000000,1000000,1000000,1000000
USDT,DOGS,USD,USDT,DOGS-USDT,BUY,ASK,USDT,DOGS,DOGS-USD,SELL,BID,DOGS,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.93710000,,1,1,0.0001,1000,1000,1,0.00000001,0.00000001,0.0001,1000000,1400,370000,1000000,1000000,1000000
USDT,USD,DOGS,USDT,USDT-USD,SELL,BID,USDT,USD,DOGS-USD,BUY,ASK,USD,DOGS,DOGS-USDT,SELL,BID,DOGS,USDT,25.00000000,24.88491720,,0.0001,1,1,1,1000,1000,0.0001,0.00000001,0.00000001,370000,1400,1000000,1000000,1000000,1000000
USDT,DOOD,USD,USDT,DOOD-USDT,BUY,ASK,USDT,DOOD,DOOD-USD,SELL,BID,DOOD,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.93550000,,0.1,0.1,0.0001,100,100,1,0.000001,0.000001,0.0001,1000000,1000000,370000,1000000,1000000,1000000
USDT,USD,DOOD,USDT,USDT-USD,SELL,BID,USDT,USD,DOOD-USD,BUY,ASK,USD,DOOD,DOOD-USDT,SELL,BID,DOOD,USDT,25.00000000,24.89324960,,0.0001,0.1,0.1,1,100,100,0.0001,0.000001,0.000001,370000,1000000,1000000,1000000,1000000,1000000
USDT,USDC,DOT,USDT,USDC-USDT,BUY,ASK,USDT,USDC,DOT-USDC,BUY,ASK,USDC,DOT,DOT-USDT,SELL,BID,DOT,USDT,25.00000000,24.96297315,,0.000001,0.0001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,DOT,USDC,USDT,DOT-USDT,BUY,ASK,USDT,DOT,DOT-USDC,SELL,BID,DOT,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,24.95343479,,0.000001,0.0001,0.000001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,DOT,EUR,USDT,DOT-USDT,BUY,ASK,USDT,DOT,DOT-EUR,SELL,BID,DOT,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.95350000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,4000,150000,1000000,1000000,1000000
USDT,EUR,DOT,USDT,USDT-EUR,SELL,BID,USDT,EUR,DOT-EUR,BUY,ASK,EUR,DOT,DOT-USDT,SELL,BID,DOT,USDT,25.00000000,24.94519650,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,150000,4000,1000000,1000000,1000000,1000000
USDT,DOT,USD,USDT,DOT-USDT,BUY,ASK,USDT,DOT,DOT-USD,SELL,BID,DOT,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.98040000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,2900,370000,1000000,1000000,1000000
USDT,USD,DOT,USDT,USDT-USD,SELL,BID,USDT,USD,DOT-USD,BUY,ASK,USD,DOT,DOT-USDT,SELL,BID,DOT,USDT,25.00000000,24.98999980,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,370000,2900,1000000,1000000,1000000,1000000
USDT,DUCK,USD,USDT,DUCK-USDT,BUY,ASK,USDT,DUCK,DUCK-USD,SELL,BID,DUCK,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.88310000,,0.1,0.1,0.0001,100,100,1,0.000001,0.000001,0.0001,5700,1100,370000,1000000,1000000,1000000
USDT,USD,DUCK,USDT,USDT-USD,SELL,BID,USDT,USD,DUCK-USD,BUY,ASK,USD,DUCK,DUCK-USDT,SELL,BID,DUCK,USDT,25.00000000,24.88650350,,0.0001,0.1,0.1,1,100,100,0.0001,0.000001,0.000001,370000,1100,5700,1000000,1000000,1000000
USDT,DYDX,EUR,USDT,DYDX-USDT,BUY,ASK,USDT,DYDX,DYDX-EUR,SELL,BID,DYDX,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.94190000,,0.000001,0.000001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,4000,150000,1000000,1000000,1000000
USDT,EUR,DYDX,USDT,USDT-EUR,SELL,BID,USDT,EUR,DYDX-EUR,BUY,ASK,EUR,DYDX,DYDX-USDT,SELL,BID,DYDX,USDT,25.00000000,24.94966837,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.0001,0.0001,150000,4000,1000000,1000000,1000000,1000000
USDT,DYDX,USD,USDT,DYDX-USDT,BUY,ASK,USDT,DYDX,DYDX-USD,SELL,BID,DYDX,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96270000,,0.000001,0.000001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,2800,370000,1000000,1000000,1000000
USDT,USD,DYDX,USDT,USDT-USD,SELL,BID,USDT,USD,DYDX-USD,BUY,ASK,USD,DYDX,DYDX-USDT,SELL,BID,DYDX,USDT,25.00000000,24.93046450,,0.0001,0.000001,0.000001,1,1,1,0.0001,0.0001,0.0001,370000,2800,1000000,1000000,1000000,1000000
USDT,EGLD,EUR,USDT,EGLD-USDT,BUY,ASK,USDT,EGLD,EGLD-EUR,SELL,BID,EGLD,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.96410000,,0.000001,0.00001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,3000,150000,1000000,1000000,1000000
USDT,EUR,EGLD,USDT,USDT-EUR,SELL,BID,USDT,EUR,EGLD-EUR,BUY,ASK,EUR,EGLD,EGLD-USDT,SELL,BID,EGLD,USDT,25.00000000,24.95733088,,0.0001,0.00001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,150000,3000,1000000,1000000,1000000,1000000
USDT,EGLD,USD,USDT,EGLD-USDT,BUY,ASK,USDT,EGLD,EGLD-USD,SELL,BID,EGLD,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95820000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1100,370000,1000000,1000000,1000000
USDT,USD,EGLD,USDT,USDT-USD,SELL,BID,USDT,USD,EGLD-USD,BUY,ASK,USD,EGLD,EGLD-USDT,SELL,BID,EGLD,USDT,25.00000000,24.93330756,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,370000,1100,1000000,1000000,1000000,1000000
USDT,EIGEN,USD,USDT,EIGEN-USDT,BUY,ASK,USDT,EIGEN,EIGEN-USD,SELL,BID,EIGEN,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96930000,,0.001,0.001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1900,370000,1000000,1000000,1000000
USDT,USD,EIGEN,USDT,USDT-USD,SELL,BID,USDT,USD,EIGEN-USD,BUY,ASK,USD,EIGEN,EIGEN-USDT,SELL,BID,EIGEN,USDT,25.00000000,24.95838600,,0.0001,0.001,0.001,1,1,1,0.0001,0.0001,0.0001,370000,1900,1000000,1000000,1000000,1000000
USDT,ELF,USD,USDT,ELF-USDT,BUY,ASK,USDT,ELF,ELF-USD,SELL,BID,ELF,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95670000,,0.000001,0.000001,0.0001,10,10,1,0.00001,0.00001,0.0001,2600,1000,370000,1000000,1000000,1000000
USDT,USD,ELF,USDT,USDT-USD,SELL,BID,USDT,USD,ELF-USD,BUY,ASK,USD,ELF,ELF-USDT,SELL,BID,ELF,USDT,25.00000000,24.95344021,,0.0001,0.000001,0.000001,1,10,10,0.0001,0.00001,0.00001,370000,1000,2600,1000000,1000000,1000000
USDT,ENA,USD,USDT,ENA-USDT,BUY,ASK,USDT,ENA,ENA-USD,SELL,BID,ENA,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.97170000,,0.01,0.01,0.0001,10,10,1,0.0001,0.0001,0.0001,1000000,1000000,370000,1000000,1000000,1000000
USDT,USD,ENA,USDT,USDT-USD,SELL,BID,USDT,USD,ENA-USD,BUY,ASK,USD,ENA,ENA-USDT,SELL,BID,ENA,USDT,25.00000000,24.96468600,,0.0001,0.01,0.01,1,10,10,0.0001,0.0001,0.0001,370000,1000000,1000000,1000000,1000000,1000000
USDT,ENJ,USD,USDT,ENJ-USDT,BUY,ASK,USDT,ENJ,ENJ-USD,SELL,BID,ENJ,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.95350000,,0.001,0.001,0.0001,10,10,1,0.00001,0.00001,0.0001,1000000,1800,370000,1000000,1000000,1000000
USDT,USD,ENJ,USDT,USDT-USD,SELL,BID,USDT,USD,ENJ-USD,BUY,ASK,USD,ENJ,ENJ-USDT,SELL,BID,ENJ,USDT,25.00000000,24.93615520,,0.0001,0.001,0.001,1,10,10,0.0001,0.00001,0.00001,370000,1800,1000000,1000000,1000000,1000000
USDT,ENS,USD,USDT,ENS-USDT,BUY,ASK,USDT,ENS,ENS-USD,SELL,BID,ENS,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96610000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,1700,370000,1000000,1000000,1000000
USDT,USD,ENS,USDT,USDT-USD,SELL,BID,USDT,USD,ENS-USD,BUY,ASK,USD,ENS,ENS-USDT,SELL,BID,ENS,USDT,25.00000000,24.94879713,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,370000,1700,1000000,1000000,1000000,1000000
USDT,ETC,USD,USDT,ETC-USDT,BUY,ASK,USDT,ETC,ETC-USD,SELL,BID,ETC,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.96720000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.01,0.01,0.0001,1000000,2400,370000,1000000,1000000,1000000
USDT,USD,ETC,USDT,USDT-USD,SELL,BID,USDT,USD,ETC-USD,BUY,ASK,USD,ETC,ETC-USDT,SELL,BID,ETC,USDT,25.00000000,24.94977137,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.01,0.01,370000,2400,1000000,1000000,1000000,1000000
USDT,BTC,ETH,USDT,BTC-USDT,BUY,ASK,USDT,BTC,ETH-BTC,BUY,ASK,BTC,ETH,ETH-USDT,SELL,BID,ETH,USDT,25.00000000,24.99351548,,0.00000001,0.000001,0.000001,0.00001,0.0001,0.0001,0.1,0.00001,0.01,1000000,1000000,1000000,1000000,1000000,1000000
USDT,ETH,BTC,USDT,ETH-USDT,BUY,ASK,USDT,ETH,ETH-BTC,SELL,BID,ETH,BTC,BTC-USDT,SELL,BID,BTC,USDT,25.00000000,24.99415099,,0.000001,0.000001,0.00000001,0.0001,0.0001,0.00001,0.01,0.00001,0.1,1000000,1000000,1000000,1000000,1000000,1000000
USDT,USDC,ETH,USDT,USDC-USDT,BUY,ASK,USDT,USDC,ETH-USDC,BUY,ASK,USDC,ETH,ETH-USDT,SELL,BID,ETH,USDT,25.00000000,24.99649480,,0.000001,0.000001,0.000001,1,0.001,0.0001,0.0001,0.01,0.01,1000000,1000000,1000000,1000000,1000000,1000000
USDT,ETH,USDC,USDT,ETH-USDT,BUY,ASK,USDT,ETH,ETH-USDC,SELL,BID,ETH,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,24.99467715,,0.000001,0.000001,0.000001,0.0001,0.001,1,0.01,0.01,0.0001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,ETH,AED,USDT,ETH-USDT,BUY,ASK,USDT,ETH,ETH-AED,SELL,BID,ETH,AED,USDT-AED,BUY,ASK,AED,USDT,25.00000000,24.97090000,,0.000001,0.00000001,0.0001,0.0001,0.0001,0.1,0.01,0.1,0.001,1000000,26000,840000,1000000,1000000,1000000
USDT,AED,ETH,USDT,USDT-AED,SELL,BID,USDT,AED,ETH-AED,BUY,ASK,AED,ETH,ETH-USDT,SELL,BID,ETH,USDT,25.00000000,24.97563956,,0.0001,0.00000001,0.000001,0.1,0.0001,0.0001,0.001,0.1,0.01,840000,26000,1000000,1000000,1000000,1000000
USDT,ETH,AUD,USDT,ETH-USDT,BUY,ASK,USDT,ETH,ETH-AUD,SELL,BID,ETH,AUD,USDT-AUD,BUY,ASK,AUD,USDT,25.00000000,24.91790000,,0.000001,0.0000001,0.0001,0.0001,0.0001,0.1,0.01,0.1,0.0001,1000000,25000,67000,1000000,1000000,1000000
USDT,AUD,ETH,USDT,USDT-AUD,SELL,BID,USDT,AUD,ETH-AUD,BUY,ASK,AUD,ETH,ETH-USDT,SELL,BID,ETH,USDT,25.00000000,24.97266024,,0.0001,0.0000001,0.000001,0.1,0.0001,0.0001,0.0001,0.1,0.01,67000,25000,1000000,1000000,1000000,1000000
USDT,ETH,BRL,USDT,ETH-USDT,BUY,ASK,USDT,ETH,ETH-BRL,SELL,BID,ETH,BRL,USDT-BRL,BUY,ASK,BRL,USDT,25.00000000,24.95110000,,0.000001,0.0000001,0.00001,0.0001,0.001,1,0.01,0.1,0.001,1000000,24000,76000,1000000,1000000,1000000
USDT,BRL,ETH,USDT,USDT-BRL,SELL,BID,USDT,BRL,ETH-BRL,BUY,ASK,BRL,ETH,ETH-USDT,SELL,BID,ETH,USDT,25.00000000,24.98755684,,0.00001,0.0000001,0.000001,1,0.001,0.0001,0.001,0.1,0.01,76000,24000,1000000,1000000,1000000,1000000
USDT,ETH,EUR,USDT,ETH-USDT,BUY,ASK,USDT,ETH,ETH-EUR,SELL,BID,ETH,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.99220000,,0.000001,0.000001,0.0001,0.0001,0.001,1,0.01,0.01,0.0001,1000000,100000,150000,1000000,1000000,1000000
USDT,EUR,ETH,USDT,USDT-EUR,SELL,BID,USDT,EUR,ETH-EUR,BUY,ASK,EUR,ETH,ETH-USDT,SELL,BID,ETH,USDT,25.00000000,24.99351548,,0.0001,0.000001,0.000001,1,0.001,0.0001,0.0001,0.01,0.01,150000,100000,1000000,1000000,1000000,1000000
USDT,ETH,TRY,USDT,ETH-USDT,BUY,ASK,USDT,ETH,ETH-TRY,SELL,BID,ETH,TRY,USDT-TRY,BUY,ASK,TRY,USDT,25.00000000,25.00180000,,0.000001,0.00000001,0.0001,0.0001,0.001,1,0.01,1,0.01,1000000,14000,330000,1000000,1000000,1000000
USDT,TRY,ETH,USDT,USDT-TRY,SELL,BID,USDT,TRY,ETH-TRY,BUY,ASK,TRY,ETH,ETH-USDT,SELL,BID,ETH,USDT,25.00000000,24.98457752,,0.0001,0.00000001,0.000001,1,0.001,0.0001,0.01,1,0.01,330000,14000,1000000,1000000,1000000,1000000
USDT,ETH,USD,USDT,ETH-USDT,BUY,ASK,USDT,ETH,ETH-USD,SELL,BID,ETH,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.99260000,,0.000001,0.000001,0.0001,0.0001,0.001,1,0.01,0.01,0.0001,1000000,740000,370000,1000000,1000000,1000000
USDT,USD,ETH,USDT,USDT-USD,SELL,BID,USDT,USD,ETH-USD,BUY,ASK,USD,ETH,ETH-USDT,SELL,BID,ETH,USDT,25.00000000,24.99649480,,0.0001,0.000001,0.000001,1,0.001,0.0001,0.0001,0.01,0.01,370000,740000,1000000,1000000,1000000,1000000
USDT,ETHFI,USD,USDT,ETHFI-USDT,BUY,ASK,USDT,ETHFI,ETHFI-USD,SELL,BID,ETHFI,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.97740000,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1500,370000,1000000,1000000,1000000
USDT,USD,ETHFI,USDT,USDT-USD,SELL,BID,USDT,USD,ETHFI-USD,BUY,ASK,USD,ETHFI,ETHFI-USDT,SELL,BID,ETHFI,USDT,25.00000000,24.96003088,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,370000,1500,1000000,1000000,1000000,1000000
USDT,ETHW,USD,USDT,ETHW-USDT,BUY,ASK,USDT,ETHW,ETHW-USD,SELL,BID,ETHW,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.92940000,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,1000000,1600,370000,1000000,1000000,1000000
USDT,USD,ETHW,USDT,USDT-USD,SELL,BID,USDT,USD,ETHW-USD,BUY,ASK,USD,ETHW,ETHW-USDT,SELL,BID,ETHW,USDT,25.00000000,24.93955548,,0.0001,0.0001,0.0001,1,1,1,0.0001,0.0001,0.0001,370000,1600,1000000,1000000,1000000,1000000
USDT,USDC,FET,USDT,USDC-USDT,BUY,ASK,USDT,USDC,FET-USDC,BUY,ASK,USDC,FET,FET-USDT,SELL,BID,FET,USDT,25.00000000,24.96524640,,0.000001,0.01,0.001,1,10,1,0.0001,0.0001,0.0001,1000000,1000000,74000,1000000,1000000,1000000
USDT,FET,USDC,USDT,FET-USDT,BUY,ASK,USDT,FET,FET-USDC,SELL,BID,FET,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,24.95813720,,0.001,0.01,0.000001,1,10,1,0.0001,0.0001,0.0001,74000,1000000,1000000,1000000,1000000,1000000
USDT,FET,EUR,USDT,FET-USDT,BUY,ASK,USDT,FET,FET-EUR,SELL,BID,FET,EUR,USDT-EUR,BUY,ASK,EUR,USDT,25.00000000,24.97100000,,0.001,0.001,0.0001,1,1,1,0.0001,0.0001,0.0001,74000,5000,150000,1000000,1000000,1000000
USDT,EUR,FET,USDT,USDT-EUR,SELL,BID,USDT,EUR,FET-EUR,BUY,ASK,EUR,FET,FET-USDT,SELL,BID,FET,USDT,25.00000000,24.95204160,,0.0001,0.001,0.001,1,1,1,0.0001,0.0001,0.0001,150000,5000,74000,1000000,1000000,1000000
USDT,USDC,FIL,USDT,USDC-USDT,BUY,ASK,USDT,USDC,FIL-USDC,BUY,ASK,USDC,FIL,FIL-USDT,SELL,BID,FIL,USDT,25.00000000,24.95140800,,0.000001,0.001,0.000001,1,1,0.1,0.0001,0.001,0.001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,FIL,USDC,USDT,FIL-USDT,BUY,ASK,USDT,FIL,FIL-USDC,SELL,BID,FIL,USDC,USDC-USDT,SELL,BID,USDC,USDT,25.00000000,24.98767806,,0.000001,0.001,0.000001,0.1,1,1,0.001,0.001,0.0001,1000000,1000000,1000000,1000000,1000000,1000000
USDT,FIL,USD,USDT,FIL-USDT,BUY,ASK,USDT,FIL,FIL-USD,SELL,BID,FIL,USD,USDT-USD,BUY,ASK,USD,USDT,25.00000000,24.98830000,,0.000001,0.000001,0.0001,0.1,0.1,1,0.001,0.001,0.0001,1000000,2600,370000,1000000,1000000,1000000
USDT,USD,FIL,USDT,USDT-USD,SELL,BID,USDT,USD,FIL-USD,BUY,ASK,USD,FIL,FIL-USDT,SELL,BID,FIL,USDT,25.00000000,24.97090766,,0.0001,0.000001,0.000001,1,0.1,0.1,0.0001,0.001,0.001,370000,2600,1000000,1000000,1000000,1000000
